Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
J;"Qureshi, AUH; Larijani, H; Mtetwa, N; Javed, A; Ahmad, J";;;;"Qureshi, Ayyaz-Ul-Haq; Larijani, Hadi; Mtetwa, Nhamoinesu; Javed, Abbas; Ahmad, Jawad";;;RNN-ABC: A New Swarm Optimization Based Technique for Anomaly Detection;COMPUTERS;;;;;;;;;;;;"The exponential growth of internet communications and increasing dependency of users upon software-based systems for most essential, everyday applications has raised the importance of network security. As attacks are on the rise, cybersecurity should be considered as a prime concern while developing new networks. In the past, numerous solutions have been proposed for intrusion detection; however, many of them are computationally expensive and require high memory resources. In this paper, we propose a new intrusion detection system using a random neural network and an artificial bee colony algorithm (RNN-ABC). The model is trained and tested with the benchmark NSL-KDD data set. Accuracy and other metrics, such as the sensitivity and specificity of the proposed RNN-ABC, are compared with the traditional gradient descent algorithm-based RNN. While the overall accuracy remains at 95.02%, the performance is also estimated in terms of mean of the mean squared error (MMSE), standard deviation of MSE (SDMSE), best mean squared error (BMSE), and worst mean squared error (WMSE) parameters, which further confirms the superiority of the proposed scheme over the traditional methods.";;;;"Javed, Abbas/AAD-7092-2019; Ahmad, Jawad/AAC-3119-2020";"Javed, Abbas/0000-0001-9243-4364; Ahmad, Jawad/0000-0001-6289-8248; Larijani, Hadi/0000-0002-6826-207X";;;;;;;;;;;;2073-431X;;;;;SEP;2019;8;3;;;;;;;59;10.3390/computers8030059;;;;;;;WOS:000487950600019;;;;;;
J;"Amini, S; Mohaghegh, S";;;;"Amini, Shohreh; Mohaghegh, Shahab";;;Application of Machine Learning and Artificial Intelligence in Proxy Modeling for Fluid Flow in Porous Media;FLUIDS;;;;;;;;;;;;Reservoir simulation models are the major tools for studying fluid flow behavior in hydrocarbon reservoirs. These models are constructed based on geological models, which are developed by integrating data from geology, geophysics, and petro-physics. As the complexity of a reservoir simulation model increases, so does the computation time. Therefore, to perform any comprehensive study which involves thousands of simulation runs, a very long period of time is required. Several efforts have been made to develop proxy models that can be used as a substitute for complex reservoir simulation models. These proxy models aim at generating the outputs of the numerical fluid flow models in a very short period of time. This research is focused on developing a proxy fluid flow model using artificial intelligence and machine learning techniques. In this work, the proxy model is developed for a real case CO2 sequestration project in which the objective is to evaluate the dynamic reservoir parameters (pressure, saturation, and CO2 mole fraction) under various CO2 injection scenarios. The data-driven model that is developed is able to generate pressure, saturation, and CO2 mole fraction throughout the reservoir with significantly less computational effort and considerably shorter period of time compared to the numerical reservoir simulation model.;;;;;;;;;;;;;;;;;;2311-5521;;;;SEP;2019;4;3;;;;;;;126;10.3390/fluids4030126;;;;;;;WOS:000488029400032;;;;;;
J;"Ansari, A; Mohaghegh, SD; Shahnam, M; Dietiker, JF";;;;"Ansari, Amir; Mohaghegh, Shahab D.; Shahnam, Mehrdad; Dietiker, Jean-Francois";;;Modeling Average Pressure and Volume Fraction of a Fluidized Bed Using Data-Driven Smart Proxy;FLUIDS;;;;;;;;;;;;Simulations can reduce the time and cost to develop and deploy advanced technologies and enable their rapid scale-up for fossil fuel-based energy systems. However, to ensure their usefulness in practice, the credibility of the simulations needs to be established with uncertainty quantification (UQ) methods. The National Energy Technology Laboratory (NETL) has been applying non-intrusive UQ methodologies to categorize and quantify uncertainties in computational fluid dynamics (CFD) simulations of gas-solid multiphase flows. To reduce the computational cost associated with gas-solid flow simulations required for UQ analysis, techniques commonly used in the area of artificial intelligence (AI) and data mining are used to construct smart proxy models, which can reduce the computational cost of conducting large numbers of multiphase CFD simulations. The feasibility of using AI and machine learning to construct a smart proxy for a gas-solid multiphase flow has been investigated by looking at the flow and particle behavior in a non-reacting rectangular fluidized bed. The NETL's in house multiphase solver, Multiphase Flow with Interphase eXchanges (MFiX), was used to generate simulation data for the rectangular fluidized bed. The artificial neural network (ANN) was used to construct a CFD smart proxy, which is able to reproduce the CFD results with reasonable error (about 10%). Several blind cases were used to validate this technology. The results show a good agreement with CFD runs while the approach is less computationally expensive. The developed model can be used to generate the time averaged results of any given fluidized bed with the same geometry with different inlet velocity in couple of minutes.;;;;;;;;;;;;;;;;;;2311-5521;;;;SEP;2019;4;3;;;;;;;123;10.3390/fluids4030123;;;;;;;WOS:000488029400026;;;;;;
J;"Brkic, D; Praks, P";;;;"Brkic, Dejan; Praks, Pavel";;;What Can Students Learn While Solving Colebrook's Flow Friction Equation?;FLUIDS;;;;;;;;;;;;Even a relatively simple equation such as Colebrook's offers a lot of possibilities to students to increase their computational skills. The Colebrook's equation is implicit in the flow friction factor and, therefore, it needs to be solved iteratively or using explicit approximations, which need to be developed using different approaches. Various procedures can be used for iterative methods, such as single the fixed-point iterative method, Newton-Raphson, and other types of multi-point iterative methods, iterative methods in a combination with Pade polynomials, special functions such as Lambert W, artificial intelligence such as neural networks, etc. In addition, to develop explicit approximations or to improve their accuracy, regression analysis, genetic algorithms, and curve fitting techniques can be used too. In this learning numerical exercise, a few numerical examples will be shown along with the explanation of the estimated pedagogical impact for university students. Students can see what the difference is between the classical vs. floating-point algebra used in computers.;;;;"Brkic, Dejan/K-9409-2015; Praks, Pavel/A-6243-2010";"Brkic, Dejan/0000-0002-2502-0601; Praks, Pavel/0000-0002-3913-7800";;;;;;;;;;;;;2311-5521;;;;SEP;2019;4;3;;;;;;;114;10.3390/fluids4030114;;;;;;;WOS:000488029400045;;;;;;
J;"Strumberger, I; Tuba, M; Bacanin, N; Tuba, E";;;;"Strumberger, Ivana; Tuba, Milan; Bacanin, Nebojsa; Tuba, Eva";;;Cloudlet Scheduling by Hybridized Monarch Butterfly Optimization Algorithm;JOURNAL OF SENSOR AND ACTUATOR NETWORKS;;;;;;;;;;;;Cloud computing technology enables efficient utilization of available physical resources through the virtualization where different clients share the same underlying physical hardware infrastructure. By utilizing the cloud computing concept, distributed, scalable and elastic computing resources are provided to the end-users over high speed computer networks (the Internet). Cloudlet scheduling that has a significant impact on the overall cloud system performance represents one of the most important challenges in this domain. In this paper, we introduce implementations of the original and hybridized monarch butterfly optimization algorithm that belongs to the category of swarm intelligence metaheuristics, adapted for tackling the cloudlet scheduling problem. The hybridized monarch butterfly optimization approach, as well as adaptations of any monarch butterfly optimization version for the cloudlet scheduling problem, could not be found in the literature survey. Both algorithms were implemented within the environment of the CloudSim platform. The proposed hybridized version of the monarch butterfly optimization algorithm was first tested on standard benchmark functions and, after that, the simulations for the cloudlet scheduling problem were performed using artificial and real data sets. Based on the obtained simulation results and the comparative analysis with six other state-of-the-art metaheuristics and heuristics, under the same experimental conditions and tested on the same problem instances, a hybridized version of the monarch butterfly optimization algorithm proved its potential for tackling the cloudlet scheduling problem. It has been established that the proposed hybridized implementation is superior to the original one, and also that the task scheduling problem in cloud environments can be more efficiently solved by using such an algorithm with positive implications to the cloud management.;;;;"Tuba, Eva/U-2526-2017; Tuba, Milan/B-6779-2009";"Tuba, Eva/0000-0003-4866-9048; Strumberger, Ivana/0000-0002-1154-6696; Tuba, Milan/0000-0003-3794-3056; Bacanin, Nebojsa/0000-0002-2062-924X";;;;;;;;;;;;;2224-2708;;;;SEP;2019;8;3;;;;;;;44;10.3390/jsan8030044;;;;;;;WOS:000488002000005;;;;;;
J;"Di Maio, P; Suarez-Figueroa, MC";;;;"Di Maio, Paola; Carmen Suarez-Figueroa, Mari";;;Introduction to the Special Issue Artificial Intelligence Knowledge Representation;SYSTEMS;;;;;;;;;;;;;;;;Di Maio, Paola/E-6830-2012;Di Maio, Paola/0000-0003-0770-3713;;;;;;;;;;;;;2079-8954;;;;SEP;2019;7;3;;;;;;;35;10.3390/systems7030035;;;;;;;WOS:000487999900013;;;;;;
J;"Xie, SK; Lawniczak, AT; Gan, C";;;;"Xie, Shengkun; Lawniczak, Anna T.; Gan, Chong";;;Modeling and Analysis of Autonomous Agents' Decisions in Learning to Cross a Cellular Automaton-Based Highway;COMPUTATION;;;;;;;;;;;;For a better understanding of the nature of complex systems modeling, computer simulations and the analysis of the resulting data are major tools which can be applied. In this paper, we study a statistical modeling problem of data coming from a simulation model that investigates the correctness of autonomous agents' decisions in learning to cross a cellular automaton-based highway. The goal is a better understanding of cognitive agents' performance in learning to cross a cellular automaton-based highway with different traffic density. We investigate the effects of parameters' values of the simulation model (e.g., knowledge base transfer, car creation probability, agents' fear and desire to cross the highway) and their interactions on cognitive agents' decisions (i.e., correct crossing decisions, incorrect crossing decisions, correct waiting decisions, and incorrect waiting decisions). We firstly utilize canonical correlation analysis (CCA) to see if all the considered parameters' values and decision types are significantly statistically correlated, so that no considered dependent variables or independent variables (i.e., decision types and configuration parameters, respectively) can be omitted from the simulation model in potential future studies. After CCA, we then use the regression tree method to explore the effects of model configuration parameters' values on the agents' decisions. In particular, we focus on the discussion of the effects of the knowledge base transfer, which is a key factor in the investigation on how accumulated knowledge/information about the agents' performance in one traffic environment affects the agents' learning outcomes in another traffic environment. This factor affects the cognitive agents' decision-making abilities in a major way in a new traffic environment where the cognitive agents start learning from existing accumulated knowledge/information about their performance in an environment with different traffic density. The obtained results provide us with a better understanding of how cognitive agents learn to cross the highway, i.e., how the knowledge base transfer as a factor affects the experimental outcomes. Furthermore, the proposed methodology can become useful in modeling and analyzing data coming from other computer simulation models and can provide an approach for better understanding a factor or treatment effect.;;;;;Xie, Shengkun/0000-0002-9533-2096;;;;;;;;;;;;;2079-3197;;;;SEP;2019;7;3;;;;;;;53;10.3390/computation7030053;;;;;;;WOS:000487943500019;;;;;;
J;"Weidemann, ML; Weidemann, R; Wendt, K; Trentzsch, K; Ziemssen, T";;;;"Weidemann, M. L.; Weidemann, R.; Wendt, K.; Trentzsch, K.; Ziemssen, T.";;;Gait analysis in multiple sclerosis - calculation of 2-minute walk (2MWT) walking distance by artificial intelligence;MULTIPLE SCLEROSIS JOURNAL;;;;;35th Congress of the European-Committee-for-Treatment-and-Research-in-Multiple-Sclerosis (ECTRIMS) / 24th Annual Conference of Rehabilitation in MS;SEP 11-13, 2019;Stockholm, SWEDEN;European Comm Treatment & Res Multiple Sclerosis, Congrex Switzerland Ltd;;;;;;;;;;;;;;;;;;;;;1352-4585;1477-0970;;;;SEP;2019;25;;;2;SI;P430;184;184;;;;;;;;;WOS:000485303100305;;;;;;
J;"Chaves, H; Serra, MM; Sanz, EO; Stefanoff, NI; Varela, M; Costa, ME; Dorr, F; Slezak, DF; Yanez, P; Cejas, C; Correale, J; Gaitan, MI; Farez, MF";;;;"Chaves, H.; Serra, M. M.; Osa Sanz, E.; Stefanoff, N. I.; Varela, M.; Costa, M. E.; Dorr, F.; Fernandez Slezak, D.; Yanez, P.; Cejas, C.; Correale, J.; Gaitan, M. I.; Farez, M. F.";;;Brain volume estimation in MS patients using artificial intelligence;MULTIPLE SCLEROSIS JOURNAL;;;;;35th Congress of the European-Committee-for-Treatment-and-Research-in-Multiple-Sclerosis (ECTRIMS) / 24th Annual Conference of Rehabilitation in MS;SEP 11-13, 2019;Stockholm, SWEDEN;European Comm Treatment & Res Multiple Sclerosis, Congrex Switzerland Ltd;;;;;;;;"Chaves, Hernan/AAC-5683-2019; Dorr, Francisco/ABC-7326-2020; Slezak, Diego Fernandez/AAD-9543-2019";"Chaves, Hernan/0000-0001-8649-6374; ";;;;;;;;;;;;1352-4585;1477-0970;;;;SEP;2019;25;;;2;SI;P918;476;477;;;;;;;;;WOS:000485303102099;;;;;;
J;"Khaligh-Razavi, SM; Sadeghi, M; Khanbagi, M; Kalafatis, C; Nabavi, SM";;;;"Khaligh-Razavi, S. -M.; Sadeghi, M.; Khanbagi, M.; Kalafatis, C.; Nabavi, S. M.";;;Using ICA - an artificial intelligence (AI)-assisted technology - as a digital biomarker of MS disease progression and treatment efficacy;MULTIPLE SCLEROSIS JOURNAL;;;;;35th Congress of the European-Committee-for-Treatment-and-Research-in-Multiple-Sclerosis (ECTRIMS) / 24th Annual Conference of Rehabilitation in MS;SEP 11-13, 2019;Stockholm, SWEDEN;European Comm Treatment & Res Multiple Sclerosis, Congrex Switzerland Ltd;;;;;;;;;;;;;;;;;;;;;1352-4585;1477-0970;;;;SEP;2019;25;;;2;SI;P1320;722;723;;;;;;;;;WOS:000485303103121;;;;;;
J;"Du, Z; Sun, Z; Yang, N; Wang, F; Wen, L; Xin, J; Kang, H; Liu, X";;;;"Du, Z.; Sun, Z.; Yang, N.; Wang, F.; Wen, L.; Xin, J.; Kang, H.; Liu, X.";;;Evaluation of the artificial intelligence-based pattern recognition system for diabetic retinopathy screen in China;DIABETOLOGIA;;;;;55th Annual Meeting of the European-Association-for-the-Study-of-Diabetes (EASD);SEP 16-20, 2019;Barcelona, SPAIN;European Assoc Study Diabet;;;;;;;;;;;;;;;;;;;;;0012-186X;1432-0428;;;;SEP;2019;62;;;1;SI;812;S394;S394;;;;;;;;;WOS:000485303803140;;;;;;
J;"Ipp, E; Bode, B; Shah, V; Solanki, K";;;;"Ipp, E.; Bode, B.; Shah, V.; Solanki, K.";;;Validation of artificial intelligence eye screening for diabetic retinopathy: analysis from a pivotal multi-centre trial;DIABETOLOGIA;;;;;55th Annual Meeting of the European-Association-for-the-Study-of-Diabetes (EASD);SEP 16-20, 2019;Barcelona, SPAIN;European Assoc Study Diabet;;;;;;;;;;;;;;;;;;;;;0012-186X;1432-0428;;;;SEP;2019;62;;;1;SI;1034;S502;S502;;;;;;;;;WOS:000485303804132;;;;;;
J;[Anonymous];;;;[Anonymous];;;Artificial Intelligence in Medicine?;KARDIOLOGE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1864-9718;1864-9726;;;;SEP;2019;13;5;;;;;309;309;;;;;;;;;WOS:000487273300016;;;;;;
