Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
S;"Li, QX; Li, XS";;Zhu, G;;"Li, Qiao-Xing; Li, Xing-Sen";;;The Method to Construct Elementary Dependent Function on Single Interval;ADVANCED MATERIALS AND COMPUTER SCIENCE, PTS 1-3;Key Engineering Materials;;;;International Conference on Advanced Materials and Computer Science;MAY 01-02, 2011;Chengdu, PEOPLES R CHINA;Intelligent Informat Technol Appl Res Assoc, So Illinoic Univ Carbondale, Natl Univ Singapore;;;;Extension theory are widely used in many fields such as automation, manufacturing process, operations management and artificial intelligence. Dependent function is the core of extension set. In this paper, we construct the elementary dependent function on the single interval, i.e., the discussion field is the same as the positive one, and it includes finite and infinite ones, respectively. Some properties are also discussed. The proposed functions allow extension theory with a broader scope.;;;;;Li, Xingsen/0000-0001-6591-7432;;;;;;;;;;;;1013-9826;;;;;;2011;474-476;;1-3;;;;651;+;;10.4028/www.scientific.net/KEM.474-476.651;;;;;;;WOS:000303428600121;;;;;;
S;"Zhang, XR; Chen, G";;Zhu, G;;"Zhang, Xiaorui; Chen, Gang";;;Application of Neural Network in Urban Land Use Suitability Evaluation;ADVANCED MATERIALS AND COMPUTER SCIENCE, PTS 1-3;Key Engineering Materials;;;;International Conference on Advanced Materials and Computer Science;MAY 01-02, 2011;Chengdu, PEOPLES R CHINA;Intelligent Informat Technol Appl Res Assoc, So Illinoic Univ Carbondale, Natl Univ Singapore;;;;"Urban land use suitability evaluation is the basic work of urban land use planning and management. The evaluation method is a core in urban land use suitability evaluation. Traditional urban land use suitability evaluation methods are GIS-based methods which often can not get satisfactory results for the complex nonlinear urban land use system. Artificial neural network is a frontier theory of complex non-linearity scientific and artificial intelligence science. It is a new method to evaluate urban land use suitability. This paper took the land use suitability evaluation of Hefei city as an example, building a back propagation neural network with 8 neurous of input layer, 5 neurons of hide layer and 3 neurons of output layer. The analysis shows: the high suitability area is 682.27 km(2) in Hefei city, being about 8.73% of the total study area; the middle suitability area is 5965.76 km(2), or about 76.33% of the total area and the low suitability area is 1167.35 km(2), or about 14.94% of the total area. The results reflect the actual situation in Hefei city. The study shows that the back propagation neural network model can overcome the shortcomings of traditional evaluation methods. It means that artificial neural network is suitable for urban land use suitability evaluation. This reflects that artificial neural network has great academic value and application prospect in urban land use suitability evaluation. It also reflects that this study can provide a new idea and method for urban land use suitability evaluation.";;;;;;;;;;;;;;;;;1013-9826;;;;;;2011;474-476;;1-3;;;;681;+;;10.4028/www.scientific.net/KEM.474-476.681;;;;;;;WOS:000303428600127;;;;;;
S;"Zhang, CF; Li, MY; Wei, JH; Li, WL";;Zhu, G;;"Zhang, Chunfei; Li, Mengyang; Wei, Jiuhong; Li, Wanlong";;;Analysis and Design on PBL System Based on Multi-Agent;ADVANCED MATERIALS AND COMPUTER SCIENCE, PTS 1-3;Key Engineering Materials;;;;International Conference on Advanced Materials and Computer Science;MAY 01-02, 2011;Chengdu, PEOPLES R CHINA;Intelligent Informat Technol Appl Res Assoc, So Illinoic Univ Carbondale, Natl Univ Singapore;;;;Development of information technology provides the technical support for instruction. Research on teaching-system is developed using agent technology at present. A problem based learning system is structured using multi-Agent after the characteristics of PBL is analyzed. Each agent's function and logical structure are discussed. Composition and workflow of the system are introduced. And the last, we also made some advanced research about the key technology.;;;;;;;;;;;;;;;;;1013-9826;;;;;;2011;474-476;;1-3;;;;2026;+;;10.4028/www.scientific.net/KEM.474-476.2026;;;;;;;WOS:000303428601089;;;;;;
S;Yang, CH;;Zeng, D;;Yang, Changhui;;;Supplier Selection of Multi-Agent Logistic System;MATERIALS, MECHATRONICS AND AUTOMATION, PTS 1-3;Key Engineering Materials;;;;International Conference on Materials, Mechatronics and Automation (ICMMA 2011);JAN 15-16, 2011;Melbourne, AUSTRALIA;Natl Univ Singapore, Int Sci & Engn Ctr;;;;Choosing supplier with better quick response ability becomes more and more important. In this paper, the criterion of evaluating supplier is put forward and a method of evaluating supplier is introduced. To improve the efficiency of selecting supplier, a multi-agent system of supplier selection based on evaluating supplier is developed. Recurring to the supplier's related data collected by data-mining agent from external web-server, the weights of criteria can be confirmed. And using the system, the supplier with better QRA can be selected based on the measuring results.;;;;;;;;;;;;;;;;;1013-9826;;;;;;2011;467-469;;;;;;614;619;;10.4028/www.scientific.net/KEM.467-469.614;;;;;;;WOS:000303364700117;;;;;;
S;"Yang, WL; Lee, KY";;;IEEE;"Yang, Wenli; Lee, Kwang Y.";;;An Integrated Multi-Task Control System for Fuel-Cell Power Plants;2011 50TH IEEE CONFERENCE ON DECISION AND CONTROL AND EUROPEAN CONTROL CONFERENCE (CDC-ECC);IEEE Conference on Decision and Control;;;;50th IEEE Conference of Decision and Control (CDC)/European Control Conference (ECC);DEC 12-15, 2011;Orlando, FL;Honeywell, MathWorks, United Technol Res Ctr, HYCON2, IEEE, Contrl Syst Soc (CSS), EUCA;;;;"Development of Smart Grid requires power plants to be more intelligent, efficient, and reliable, which raises new challenges of the control system design for modern power plants. Regarding these requirements, an integrated multi-task control system using artificial intelligence technologies is proposed to improve the efficiency and reliability of a hybrid fuel-cell with gas turbine power plant. The integrated control system consists of a hybrid Neural Network plant model with online learning ability, an Optimal Reference Governor generating optimal setpoints as local control references, and a Fault Diagnosis and Accommodation system to detect internal plant faults and to regulate the plant during plant failures. The three subsystems are integrated to provide compressive management for the power plant. The hybrid fuel-cell power plant is introduced; the structure and strategies of the control system are discussed, and simulation results are presented.";;;;;;;;;;;;;;;;;0743-1546;;978-1-61284-801-3;;;;2011;;;;;;;2988;2993;;;;;;;;;WOS:000303506203096;;;;;;
S;"Liu, XZ; Zhao, TS; Xiao, K";;Zhao, JY;;"Liu, Xianzhi; Zhao, Tingsheng; Xiao, Kai";;;Building the CBR-based Identification System Framework for Construction Accident Precursors;ADVANCES IN CIVIL ENGINEERING, PTS 1-6;Advanced Materials Research;;;;International Conference on Civil Engineering and Building Materials (CEBM);JUL 29-31, 2011;Kunming, PEOPLES R CHINA;Kunming Univ Sci & Technol, Int Assoc Sci & High Technol;;;;Construction accident precursors(CAPs) are potential upcoming accident signals and offer the possibility for improving safety management performance. Case-based reasoning (CBR) as an artificial intelligence(AI) tools can be used to improve the efficiency and quality of CAF's identification. This paper developed a system framework for identifying CAPs on construction sites using CBR. There were ten indicators, including six problem indicators and four solution indicators were identified to describe the CAPs case between the accident characteristics and corresponding precursors. Especially, a technique case-based adaptation was implemented in the adaptation stage of CBR called inner CBR and three indicators were identified to describe the adaptation case. Eventually, the CAPs identification system framework was presented and a case study based on actual accident case from US Department of OSHA was used to illustrate how to seek CAPs. This research provides a new way to acquire more useful information from historical accident records in order to improve safety on construction sites for future ongoing project.;;;;;;;;;;;;;;;;;1022-6680;;978-3-03785-139-5;;;;2011;255-260;;1-6;;;;546;550;;10.4028/www.scientific.net/AMR.255-260.546;;;;;;;WOS:000302894900106;;;;;;
S;"Gan, YY; Hou, CS; Zhou, T; Xu, SF";;Zhao, JY;;"Gan Yang Ying; Hou Chun Sheng; Zhou Ting; Xu Shu Fa";;;Plant Identification Based on Artificial Intelligence;ADVANCES IN CIVIL ENGINEERING, PTS 1-6;Advanced Materials Research;;;;International Conference on Civil Engineering and Building Materials (CEBM);JUL 29-31, 2011;Kunming, PEOPLES R CHINA;Kunming Univ Sci & Technol, Int Assoc Sci & High Technol;;;;Species identification plays an important role in botanical research, but traditional identification tool, which mainly depends on reference books or identification keys, is often recognized as a difficult and frustrating task, especially for novices. In recent decades, many efforts have been made by taxonomists and programmers to ease the difficulty of species identification by developing a range of tools that increasingly involved the use of computers. In this paper, new advances of plant identification based on three main artificial intelligent technologies: expert system, artificial neural network, and machine vision are briefly introduced. Several trends of plant identification tools for non-expert users are also proposed in the last part.;;;;;;;;;;;;;;;;;1022-6680;;978-3-03785-139-5;;;;2011;255-260;;1-6;;;;2286;+;;10.4028/www.scientific.net/AMR.255-260.2286;;;;;;;WOS:000302894901091;;;;;;
S;"Zhai, LL; Yang, ZY; Sun, QY";;Zhao, JY;;"Zhai, Lili; Yang, Zeyi; Sun, Qinying";;;The Negotiation Support System for High-tech Virtual Enterprise;ADVANCES IN CIVIL ENGINEERING, PTS 1-6;Advanced Materials Research;;;;International Conference on Civil Engineering and Building Materials (CEBM);JUL 29-31, 2011;Kunming, PEOPLES R CHINA;Kunming Univ Sci & Technol, Int Assoc Sci & High Technol;;;;To solve the cooperation-conflict negotiation problems among the members of High-tech Virtual Enterprise (HTVE), High-tech Virtual Enterprise Negotiation Support System (HTVE-NSS) based on RIA architecture is put forward. According to the operation characteristics of High-tech Virtual Enterprise, in this system, the structure of High-tech Virtual Enterprise Negotiation Support System is designed, which consists of the problem processing system, the model base system and remote conference system. And HTVE-NSS adopts artificial intelligence technology to design problem processing system (PPS), and uses UML-Petri net to describe the process of model. The architecture of Negotiation Conference System based on Flex and RIA is designed and Red5 Streaming media server is introduced to support conference interaction, which effectively supports the way to solve the conflict between High-Tech Virtual Enterprises by negotiating.;;;;;;;;;;;;;;;;;1022-6680;;978-3-03785-139-5;;;;2011;255-260;;1-6;;;;3027;3031;;10.4028/www.scientific.net/AMR.255-260.3027;;;;;;;WOS:000302894901233;;;;;;
S;"Hoo, CL; Haris, SM";;Zhou, M;;"Hoo, Choon Lih; Haris, Sallehuddin Mohamed";;;A Brief Survey on Artificial Intelligence Methods in Synchronous Motor Control;ADVANCES IN MECHANICAL ENGINEERING, PTS 1-3;Applied Mechanics and Materials;;;;1st International Conference on Mechanical Engineering;APR 03-04, 2011;Phuket, THAILAND;Int Ind Elect Ctr, Shenzhen Univ, ACM Hong Kong Chapter;;;;Many industrial applications require efficient servo drives and speed control to obtain the necessary performance with respect to different applications. As time passes, artificial intelligence has grown and replaced many traditional control methods in order to attain greater robustness to uncertainties, faster dynamic response and smaller position and speed errors. This paper briefly reviews several artificial intelligence implementations in synchronous motor control systems and briefly indicates the advantages and disadvantages of each method.;;;;Haris, Sallehuddin/A-9551-2012;Haris, Sallehuddin/0000-0002-6548-7687;;;;;;;;;;;;1660-9336;;978-3-03785-077-0;;;;2011;52-54;;1-3;;;;198;203;;10.4028/www.scientific.net/AMM.52-54.198;;;;;;;WOS:000303781600035;;;;;;
S;"Hoo, CL; Haris, SM";;Zhou, M;;"Hoo, Choon Lih; Haris, Sallehuddin Mohamed";;;Algorithm for Real-Time Al-Based PI Controller in PMSM;ADVANCES IN MECHANICAL ENGINEERING, PTS 1-3;Applied Mechanics and Materials;;;;1st International Conference on Mechanical Engineering;APR 03-04, 2011;Phuket, THAILAND;Int Ind Elect Ctr, Shenzhen Univ, ACM Hong Kong Chapter;;;;Motor control is essential for good performance especially now the servo and speed drives application has gaining much attention. Proportional-integral controller is popular among motor control but yet is mostly with preset control parameter. The proposed real-time artificial intelligence based controller is aimed for adaptive control throughout the whole motor operating condition. The proposed has improved and better speed and torque performance in constant and ramp input functions but not in the step input function and the attempt requires further research and modification for global application.;;;;Haris, Sallehuddin/A-9551-2012;Haris, Sallehuddin/0000-0002-6548-7687;;;;;;;;;;;;1660-9336;;978-3-03785-077-0;;;;2011;52-54;;1-3;;;;204;209;;10.4028/www.scientific.net/AMM.52-54.204;;;;;;;WOS:000303781600036;;;;;;
S;"Yu, L; Gen, YJ; Tao, DD; Zhou, GD; Chen, L; Li, GL; Wu, LS";;"William, Z; Xiong, F";;"Yu, Long; Gen, Yanjuan; Tao, Dandan; Zhou, Guodong; Chen, Liang; Li, Guanglin; Wu, Lushen";;;EMG Signal Decoded Based Virtual Artificial Intelligence Hand Control System;COMPUTATIONAL MATERIALS SCIENCE, PTS 1-3;Advanced Materials Research;;;;International Conference on Computational Materials Science (CMS 2011);APR 17-18, 2011;Guangzhou, PEOPLES R CHINA;;;;;An electromyography (EMG) decoded based virtual artificial intelligence control system has been developed to quantify the performance of real-time control of a multifunctional myoelectric prosthesis. To develop this platform system, a three-dimensional upper limb was simulated by using Solidworks and then implemented into an integrated scene of virtual artificial limb,which was programmed in virtual reality modeling language (VRML) and performed through Simulink toolbox of the MATLAB. By decoding surface electromyography (sEMG) signals collected from arm muscle surface, the platform system can identify thesix classes of different arm and hand movements and control the virtual artificial limb and/or the physical arms simultaneously. The VR-based platform also provides a relaxant and enjoyable training environment for prosthesis-users in clinic.;;;;;;;;;;;;;;;;;1022-6680;;978-3-03785-155-5;;;;2011;268-270;;1-3;;;;422;+;;10.4028/www.scientific.net/AMR.268-270.422;;;;;;;WOS:000303850200079;;;;;;
S;"Liu, ZW; Liu, JL; Sun, XJ";;"William, Z; Xiong, F";;"Liu Zhaowei; Liu Jinglei; Sun Xuejiao";;;Study on the Transformation From CP-nets to Game Theory;COMPUTATIONAL MATERIALS SCIENCE, PTS 1-3;Advanced Materials Research;;;;International Conference on Computational Materials Science (CMS 2011);APR 17-18, 2011;Guangzhou, PEOPLES R CHINA;;;;;Researching preference is significative in artificial intelligence. The paper shows the concept and example of CP-nets on preference representation firstly. And then game theory with strategy preference is proposed. For the nature relation between CP-nets and game theory on preference, this paper attempts to transform the question of CP-nets to game theory on three points which is concept, model and essential question(optimal outcome and Nash equilibrium) and the proves are given on the heel. Finally, the future work on relation and equivalence of CP-nets and game theory is presented.;;;;;;;;;;;;;;;;;1022-6680;;978-3-03785-155-5;;;;2011;268-270;;1-3;;;;1750;1754;;10.4028/www.scientific.net/AMR.268-270.1750;;;;;;;WOS:000303850201073;;;;;;
S;"Frohlich, J; Wachsmuth, I";;"Dickmann, L; Volkmann, G; Malaka, R; Boll, S; Kruger, A; Olivier, P";;"Froehlich, Julia; Wachsmuth, Ipke";;;A Phong-Based Concept for 3D-Audio Generation;SMART GRAPHICS;Lecture Notes in Computer Science;;;;11th International Symposium on Smart Graphics;JUL 18-20, 2011;Bremen, GERMANY;Univ Bremen, TZI Ctr Comp & Commun Technol;;;;Intelligent virtual objects gain more and more significance in the development of virtual worlds. Although this concept has high potential in generating all kinds of multimodal output, so far it is mostly used to enrich graphical properties. This paper proposes a framework, in which objects, enriched with information about their sound properties, are being processed to generate virtual sound sources. To create a sufficient surround sound experience not only single sounds but also environmental properties have to be considered. We introduce a concept, transferring features from the Phong lighting model to sound rendering.;;;;;Wachsmuth, Ipke/0000-0002-4786-5189;;;;;;;;;;;;0302-9743;;978-3-642-22570-3;;;;2011;6815;;;;;;184;187;;;;;;;;;WOS:000304024600022;;;;;;
S;"Chu, SC; Huang, HC; Roddick, JF; Pan, JS";;"Jedrzejowicz, P; Nguyen, NT; Hoang, K";;"Chu, Shu-Chuan; Huang, Hsiang-Cheh; Roddick, John F.; Pan, Jeng-Shyang";;;Overview of Algorithms for Swarm Intelligence;COMPUTATIONAL COLLECTIVE INTELLIGENCE: TECHNOLOGIES AND APPLICATIONS, PT I;Lecture Notes in Artificial Intelligence;;;;3rd International Conference on Computational Collective Intelligence (ICCCI 2011);SEP 21-23, 2011;Gdynia Maritime Univ, Gdynia, POLAND;;Gdynia Maritime Univ;;;Swarm intelligence (SI) is based on collective behavior of self-organized systems. Typical swarm intelligence schemes include Particle Swarm Optimization (PSO), Ant Colony System (ACS), Stochastic Diffusion Search (SDS), Bacteria Foraging (BF), the Artificial Bee Colony (ABC), and so on. Besides the applications to conventional optimization problems, SI can be used in controlling robots and unmanned vehicles, predicting social behaviors, enhancing the telecommunication and computer networks, etc. Indeed, the use of swarm optimization can be applied to a variety of fields in engineering and social sciences. In this paper, we review some popular algorithms in the field of swarm intelligence for problems of optimization. The overview and experiments of PSO, ACS, and ABC are given. Enhanced versions of these are also introduced. In addition, some comparisons are made between these algorithms.;;;;"Tsai, Pei-Wei/F-1948-2018; Roddick, John/B-1010-2016";"Tsai, Pei-Wei/0000-0002-9429-8957; Roddick, John/0000-0001-7024-0796; Chu, Shu-Chuan/0000-0003-2117-0618; Huang, Hsiang-Cheh/0000-0003-1463-4680";;;;;;;;;;;;0302-9743;1611-3349;"978-3-642-23934-2; 978-3-642-23935-9";;;;2011;6922;;;;;;28;+;;;;;;;;;WOS:000304028100003;;;;;;
S;"Charchalis, A; Pawletko, R";;"Jedrzejowicz, P; Nguyen, NT; Hoang, K";;"Charchalis, Adam; Pawletko, Rafal";;;Application of Artificial Intelligence Methods for the Diagnosis of Marine Diesel Engines;COMPUTATIONAL COLLECTIVE INTELLIGENCE: TECHNOLOGIES AND APPLICATIONS, PT II: THIRD INTERNATIONAL CONFERENCE, ICCCI 2011;Lecture Notes in Artificial Intelligence;;;;3rd International Conference on Computational Collective Intelligence (ICCCI 2011);SEP 21-23, 2011;Gdynia Maritime Univ, Gdynia, POLAND;;Gdynia Maritime Univ;;;The paper presents a diagnostic system for marine diesel engine based on an expert system model. The research relevant to knowledge acquisition for this system was done, knowledge base was built and general structures of the expert system was proposed. Basic sources of knowledge which can be used for construction of knowledge base are also identified. The basic knowledge related to the diesel diagnostic was undertaken from experts and diagnostic database. The paper questionnaire was used to the knowledge acquisition from experts. The basic knowledge related to the marine diesel exploitation was undertaken. The rule induction algorithms was used to knowledge acquisition from database. During the experiment efficiency of LEM induction algorithms was compared to new MODLEM and EXPLORE algorithms. Training and test data were acquired from experiment on marine engine Sulzer 3AL 25/30.;;;;Pawletko, Rafal/J-6459-2012;;;;;;;;;;;;;0302-9743;;978-3-642-23937-3;;;;2011;6923;;;;;;261;270;;;;;;;;;WOS:000304027900027;;;;;;
S;"Duda, J; Szydlo, S";;"Jedrzejowicz, P; Nguyen, NT; Hoang, K";;"Duda, Jerzy; Szydlo, Stanislaw";;;Collective Intelligence of Genetic Programming for Macroeconomic Forecasting;COMPUTATIONAL COLLECTIVE INTELLIGENCE: TECHNOLOGIES AND APPLICATIONS, PT II: THIRD INTERNATIONAL CONFERENCE, ICCCI 2011;Lecture Notes in Artificial Intelligence;;;;3rd International Conference on Computational Collective Intelligence (ICCCI 2011);SEP 21-23, 2011;Gdynia Maritime Univ, Gdynia, POLAND;;Gdynia Maritime Univ;;;A collective approach to the problem of developing forecasts for macroeconomic indicators is presented in the paper. The main advantage of genetic programming over artificial neural networks is that it generates human readable mathematical expressions that can be interpreted by a decision-maker. Gene expression programming used in the paper is an example of collective adaptive system, but we propose to use a collective intelligence to develop not only one forecasting model, but a set of models, from which the most suitable one can be chosen automatically or manually by the decision-maker.;;;;;Duda, Jerzy/0000-0002-9225-7123;;;;;;;;;;;;0302-9743;;"978-3-642-23937-3; 978-3-642-23938-0";;;;2011;6923;;;;;;445;+;;;;;;;;;WOS:000304027900045;;;;;;
S;"Pei, Y; Dong, Q; Guo, T; Song, BF";;Luo, Q;;"Pei Yang; Dong Qiang; Guo Ting; Song Bifeng";;;Automotive Route Planning Method for Minimizing the Radar Detection of an Armed Helicopter;RECENT TRENDS IN MATERIALS AND MECHANICAL ENGINEERING MATERIALS, MECHATRONICS AND AUTOMATION, PTS 1-3;Applied Mechanics and Materials;;;;International Conference on Recent Trends in Materials and Mechanical Engineering (ICRTMME 2011);JAN 27-28, 2011;Shenzhen, PEOPLES R CHINA;Intelligent Informat Technol Appl Res Assoc, So Illinoic Univ Carbondale;;;;Radar systems are used by air defense forces to detect and track aircraft. Route planning attempts to enhance safety by minimizing the exposure of the aircraft to the threat air defense systems while achieving the mission objectives. Based on Voronoi diagram theory, a flight route optimization method is introduced to insure the armed helicopter to penetrate the emery's radar defense system at the lowest danger. The factors, such as radar cross section and distance between helicopter and radar, that affect the radar detection are firstly analyzed. Then Voronoi diagram and its application for route planning to minimize the detection probability of an armed helicopter are described introduced in details. Dijkstra algorithm is employed to solve the optimization problem and to obtain the initial flight path. The simulation of artificial potential field dynamic is performed to transform the initial path to the smooth flight route. Example analysis of a hypothesis armed helicopter shows that the developed method is helpful for the on-the-spot planning that combines aircraft flight performance and intelligence information regarding the estimated enemy weapon locations to develop routes that avoid or mask the enemy sensor and weapon envelopes.;;;;;;;;;;;;;;;;;1660-9336;;978-3-03785-099-2;;;;2011;55-57;;1-3;;;;1541;1546;;10.4028/www.scientific.net/AMM.55-57.1541;;;;;;;WOS:000303778601020;;;;;;
S;"Xu, YL; Wang, LL";;Luo, Q;;"Xu Yanli; Wang Lingling";;;The Application of Multi-Agent Technology in the ASCM Model;RECENT TRENDS IN MATERIALS AND MECHANICAL ENGINEERING MATERIALS, MECHATRONICS AND AUTOMATION, PTS 1-3;Applied Mechanics and Materials;;;;International Conference on Recent Trends in Materials and Mechanical Engineering (ICRTMME 2011);JAN 27-28, 2011;Shenzhen, PEOPLES R CHINA;Intelligent Informat Technol Appl Res Assoc, So Illinoic Univ Carbondale;;;;The development of internet promotes the Agent technology. It makes Agent technology become a powerful tool that breaks the bottlenecks of the supply chain management skills. With the guidance of systems engineering and methods of thinking, using Agent technology of artificial intelligence, we study on the supply chain management systems to build a model for applications. The results indicate that the application of Multi-Agent skill in the ASCM model is a feasible way of thinking and approaches.;;;;;;;;;;;;;;;;;1660-9336;;978-3-03785-099-2;;;;2011;55-57;;1-3;;;;2080;+;;10.4028/www.scientific.net/AMM.55-57.2080;;;;;;;WOS:000303778601118;;;;;;
B;Braught, G;;;ACM;Braught, Grant;;;dLife: A Java Library for Multiplatform Robotics, Al and Vision in Undergraduate CS and Research;SIGCSE 12: PROCEEDINGS OF THE 43RD ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION;;;;;43rd ACM Technical Symposium on Computer Science Education (SIGCSE 2012);FEB 29-MAR 03, 2012;Raleigh, NC;ACM SIGCSE;;;;dLife is a free and open-source Java library that supports undergraduate education and research involving robotics, artificial intelligence, machine learning and computer vision. The design of dLife addresses many concerns raised by experience reports in the CS education literature including a shortened code/test/debug cycle, ready access to robot sensor information and close integration with a robotic simulation system. Full support is currently provided for the following robots: Finch, Hemisson (or Khepera Jr.), Sony Aibo, Khepera 2, Khepera 3, and Pioneer 3, with more in development. Easily extensible packages support classroom and research applications using neural networks, genetic algorithms, reinforcement learning and computer vision.;;;;;;;;;;;;;;;;;;;978-1-4503-1098-7;;;;2011;;;;;;;33;38;;;;;;;;;WOS:000304130200009;;;;;;
S;"Jiang, ZH; Gong, W; Wu, L";;"Li, G; Huang, Y; Chen, C";;"Jiang Zhouhua; Gong Wei; Wu Ling";;;Activity model calculation in slag based on artificial intelligence and its application in the ternary slag system;ADVANCED BUILDING MATERIALS, PTS 1-4;Advanced Materials Research;;;;1st International Conference on Civil Engineering, Architecture and Building Materials (CEABM 2011);JUN 18-20, 2011;Haikou, PEOPLES R CHINA;Hainan Univ, Coll Civil Engn & Architecture, Guizhou Univ, Coll Civil & Architecture Engn, Hainan Soc Theoret & Appl Mech;;;;A model based on neural network for predicting the activity of components in multiple slag system is developed. The artificial neural nets can implement any approximation of function with simple structure, while the genetic algorith is a globally optimized search one based on genetics and natural selection theory, which is available to implement the iteration process through alloying the genetic manipulation to the individuals in colonies for their restructuring and then evolve the increasingly improved approximate solutions generation by generation in accordance to the adaptability function for individuals. GA is always used to give the weight and threshold of neural nets. Computing and simulating the MnO-SiO2-Al2O3 and FeO-MnO-SiO2 slag systems, it is found that the model has high nonlinear capability and the computation results fit well with that in relevant earlier works, thus enabling the accurate prediction of the activity of components in molten slag.;;;;;;;;;;;;;;;;;1022-6680;;978-3-03785-127-2;;;;2011;250-253;1-4;;;;;4052;4056;;10.4028/www.scientific.net/AMR.250-253.4052;;;;;;;WOS:000304018401380;;;;;;
S;Qin, JL;;"Cao, Z; Cao, XQ; Sun, L; He, YH";;Qin, Jianglin;;;Non-Linear Methods Could More Accurately Measure Chlorophyll Content in Grape Foliar non-destructively With Visible/Red-Infrared Hyperspectral;ADVANCED MATERIALS, PTS 1-4;Advanced Materials Research;;;;International Conference on Chemical Engineering and Advanced Materials;MAY 28-30, 2011;Changsha, PEOPLES R CHINA;Changsha Univ Sci & Technol, James Cook Univ, Hunan Univ, S Central Univ China, Hunan Normal Univ, Xiangtan Univ;;;;Efficient methods of non-destructively measuring chlorophyll content (Chl) across a wide range of greenness in grape leaves are necessary for a producer to effectively monitor the status of the crop. Wet chemical methods and handheld leaf Chl meters such as the Minolta SPAD-502 Chl meter(Markwell, 1995) have traditionally been used for this purpose. Recently, the availability of small and affordable radiometers, which uses Near infra-red and Red edge(CIred edge)(Mark R. Steel, 2008b), for Chl estimation in grapevine leaves, has provided means to estimate Chl from reflectance measurements. The two methods were equally accurate measuring pigments at low to moderate Chl levels. But, when Chl exceeded 300 mg/m(2), SPAD sensitivity to Chl declined noticeably and the accuracy of Chl estimation by the CIred edge was much higher than that of the SPAD meter, the chlorophyll index was found to be capable of accurately estimating pigment contents across a much greater Chl range than the SPAD meter. However, in this paper an artificial-intelligence technique, the Support Vector Machine (SVM(Light)V6.01) model was introduced to establish the relationship between the Chlorophylls content and reflectance of 400-750 nm spectrum, variation of species and growth stages, which can much more perfectly compensated the reflectance that was absorpted by anthocyanin and carotenoids and scatterd because of different leaf thickness, density, or surface properties. As a result that we have solved the problems such as saturation and/or asymptote in high/or lower content of chlorophyll, and SVM model was found to be capable of more accurately estimating pigment contents across a greater range than the SPAD and CIred edge, thus it can be used for quantitative assessment of early stages of pant stress.;;;;;;;;;;;;;;;;;1022-6680;;978-3-03785-123-4;;;;2011;239-242;;1-4;;;;2376;2388;;10.4028/www.scientific.net/AMR239-242.2376;;;;;;;WOS:000304284001145;;;;;;
S;"Floares, AG; Floares, C; Vermesan, O; Popa, T; Williams, M; Ajibode, S; Chang-Gong, L; Lixia, D; Jing, W; Nicola, T; Jackson, D; Dinney, C; Adam, L";;"Rizzo, R; Lisboa, PJG";;"Floares, Alexandru G.; Floares, Carmen; Vermesan, Oana; Popa, Tiberiu; Williams, Michael; Ajibode, Sulaimon; Chang-Gong, Liu; Lixia, Diao; Jing, Wang; Nicola, Traila; Jackson, David; Dinney, Colin; Adam, Liana";;;Intelligent Clinical Decision Support Systems for Non-invasive Bladder Cancer Diagnosis;COMPUTATIONAL INTELLIGENCE METHODS FOR BIOINFORMATICS AND BIOSTATISTICS;Lecture Notes in Bioinformatics;;;;7th International Meeting on Computational Intelligence Methods for Bioinformatics and Biostatistics (CIBB 2010);SEP 16-18, 2010;Palermo, ITALY;Provincia Regionale Palermo, CNR, Dept Informat & Commun Technol, CNR, Ist Calcolo & Reti Alte Prestazioni, E4 Comp Engn, Informat Commerciale, MISCO;;;;The aim of this study was to find the set of biomarkers based on plasma microRNAs which can predict in a noninvasive way the diagnosis of bladder cancer. We presented here a methodology and the related concepts to develop intelligent molecular biomarkers using knowledge discovery in data and artificial intelligence methods. To the best of our knowledge, this is the first time when plasma miRNAs are combined using artificial intelligence and the prediction accuracy of the developed systems for medical decision support is the best published by now, some of them having even 100%.;;;;;;;;;;;;;;;;;0302-9743;;978-3-642-21945-0;;;;2011;6685;;;;;;253;262;;;;;;;;;WOS:000304975200020;;;;;;
